,cpd00001__91__c0__93__,cpd00002__91__c0__93__,cpd00003__91__c0__93__,cpd00004__91__c0__93__,cpd00007__91__c0__93__,cpd00008__91__c0__93__,cpd00009__91__c0__93__,cpd00010__91__c0__93__,cpd00011__91__c0__93__,cpd00012__91__c0__93__,cpd00013__91__c0__93__,cpd00020__91__c0__93__,cpd00022__91__c0__93__,cpd00023__91__c0__93__,cpd00024__91__c0__93__,cpd00029__91__c0__93__,cpd00032__91__c0__93__,cpd00033__91__c0__93__,cpd00036__91__c0__93__,cpd00039__91__e0__93__,cpd00042__91__c0__93__,cpd00051__91__c0__93__,cpd00054__91__c0__93__,cpd00056__91__c0__93__,cpd00060__91__e0__93__,cpd00064__91__c0__93__,cpd00065__91__e0__93__,cpd00066__91__c0__93__,cpd00067__91__c0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00084__91__c0__93__,cpd00102__91__c0__93__,cpd00107__91__e0__93__,cpd00119__91__e0__93__,cpd00129__91__e0__93__,cpd00156__91__c0__93__,cpd00322__91__e0__93__,cpdUS12__91__c0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00076__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82/6061,0,65/1653,0,0,0,0,-1/66,0,1/858,469/145464,0,0,0,-67/96976,67/96976,0,0,67/96976
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25/3,0,32,0,0,0,0,0,0,0,71/24,0,-71/36,0,-71/144,71/144,0,0,71/144
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29/3,0,0,0,0,0,0,0,0,0,-119/6,0,15,29/3,0,0,0,0,0,71/234,0,0,-29/3,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2/253,0,0,0,0,0,0,0,0,0,-1/704,-1/4048,19/2208,0,17/24288,0,0,-1/8096,-1/253,0,0,0,-17/24288,0,0,0,0,1/4048,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2050/19,0,0,0,0,0,0,0,0,0,-150,-6150/19,200,0,0,0,0,0,0,0,0,0,0,2050/19,0,0,1,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,32/5,0,0,16/5,0,0,0,1/195,0,0,-16/3,0,-8/15,8/15,0,0,8/15
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1430/71,0,0,0,0,0,0,0,0,0,-3393/71,0,2678/71,1430/71,0,0,0,0,0,1,0,0,-1430/71,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25550/23,-22350/23,12200/23,0,950/23,10300/23,0,0,0,3725/299,0,0,-14100/23,7450/23,0,0,1,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/150,0,0,0,0,0,0,0,0,0,-7/66,-43/550,4/33,1/66,0,0,0,-43/3300,0,43/21450,0,0,-2/33,43/1650,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5925/38,0,200,0,0,450/19,0,0,-225/19,100/13,0,0,-225/19,0,-225/38,225/38,1,0,225/38
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-519/142,-1,1289/71,0,0,0,0,-1/2,0,0,0,0,0,0,0,0,0,1,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151/73,-3,662/73,0,0,0,0,-305/146,0,0,1,0,0,1,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179/56,-1,275/16,0,0,57/112,0,-2035/448,0,0,0,0,-57/56,0,0,0,0,1,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/6,0,0,0,0,0,0,0,0,0,-1,0,4/3,0,0,0,0,0,0,0,0,0,-1/2,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1976/51,0,7618/153,0,3640/153,0,0,0,-26/17,1,52/17,0,-3640/153,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/3,0,0,0,0,0,0,0,0,0,-7,-4,8,0,1,0,0,0,0,3/26,0,0,-4,4/3,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,32,0,1,0,0,0,0,19/104,3,0,-4,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57/8,0,755/16,1/4,0,0,0,0,-35/16,0,43/8,0,-1,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/6,0,85/207,0,0,17/207,0,-59/414,-13/207,59/5382,1/23,0,-17/207,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-347/204,0,7/6,29/51,0,29/51,0,-1/24,0,0,0,0,-25/34,0,-41/204,41/204,0,0,41/204
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10225/23,0,0,0,0,0,0,0,0,0,-10475/46,0,400,0,0,1025/23,0,0,0,0,0,0,0,0,-1025/46,1025/46,1,0,1025/46
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1803/20,-1,2213/50,0,513/50,1413/25,0,0,0,0,0,0,-1413/25,0,-513/100,513/100,0,1,513/100
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-461/768,0,0,0,0,0,0,0,0,0,-457/1536,-1/48,2/3,0,0,17/256,0,-1/96,0,0,0,0,-17/256,0,0,0,0,1/48,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-142/3,0,0,0,0,0,0,0,0,0,-257,-568/3,2830/3,0,0,0,0,0,0,0,0,0,0,142/3,0,0,0,142/3,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-527/228,0,2,0,0,71/57,0,0,-71/114,0,0,0,-71/114,0,-71/228,71/228,0,0,71/228
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95/112,0,113/168,0,0,1/3,0,-109/1008,0,109/13104,0,0,-283/504,0,-53/1008,53/1008,0,0,53/1008
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-403,0,2462,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/2,0,2/3,0,0,0,0,0,0,0,0,0,0,0,0,0,1/300,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1725/7,-1350/7,200,0,0,450/7,0,0,0,100/13,0,0,-450/7,450/7,0,0,1,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,0,0,0,0,0,0,0,0,0,-150,0,400,0,0,0,0,0,-200,0,0,0,0,0,0,0,1,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,420,55/2,0,0,0,-210,0,210/13,55/2,0,0,0,-55/4,55/4,1,0,55/4
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71/282,0,0,0,0,0,0,0,0,0,-39/94,0,2/3,0,0,0,0,0,0,0,0,0,-71/423,0,-71/1692,71/1692,0,0,71/1692
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-510/71,0,0,0,0,0,0,0,0,0,-410/71,0,736/71,0,0,2,0,0,-326/71,0,0,0,0,0,-1,1,0,0,1
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4200/17,0,1025,0,0,0,0,-15775/34,-825/17,15775/442,1650/17,0,0,0,0,0,1,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119/38,0,2,0,0,403/152,0,0,-211/152,0,1/8,0,-43/19,0,-59/304,59/304,0,0,59/304
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/12,-1,1180/69,0,19/138,19/46,0,-2503/552,0,0,0,0,-133/138,0,0,0,0,1,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-188900/93,0,0,0,0,0,0,0,0,0,-22100/31,-16400/93,176600/93,0,0,0,0,0,0,0,0,0,0,4100/93,0,0,1,4100/93,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1025/21,0,0,0,0,0,0,0,0,0,-2125/21,0,200,1025/21,0,0,0,0,0,0,0,0,0,0,-1025/42,1025/42,1,0,1025/42
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3/2,-70/207,1390/207,97/828,0,0,0,0,0,0,229/414,0,-97/207,35/414,0,0,0,35/414,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22500/29,0,71800/29,1650/29,0,0,0,-29300/29,0,29300/377,6600/29,0,-6600/29,0,0,0,1,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-261/4,-1,491/2,51/2,0,0,0,-55/8,0,0,51/2,0,-51/2,0,0,0,0,1,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-569/1584,-31/198,17/99,7/72,0,13/88,0,0,0,0,0,0,-21/88,5/99,-5/1584,5/1584,0,1/198,5/1584
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89/880,0,17/22,0,1/80,0,0,-611/3520,0,0,1/11,0,0,0,-1/160,1/160,0,0,1/160
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-988/31,0,0,0,0,0,0,0,0,0,-1235/31,0,1638/31,0,0,0,0,0,0,1,0,0,-624/31,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,157/4,0,1,0,0,0,-9/4,0,9/2,0,-1,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89/10,0,0,0,0,0,0,0,0,0,-241/10,0,172/5,0,33/10,0,0,0,0,179/260,1,0,-66/5,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73/114,0,0,0,0,0,0,0,0,0,-1,-73/38,1,0,0,0,0,-1/12,0,0,0,0,0,73/114,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1326/11,-936/11,26,0,0,884/11,0,0,-26,1,0,0,-884/11,312/11,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/6,0,34/9,1,34/9,1,0,0,0,0,0,0,-43/9,0,-1/2,1/2,0,0,1/2
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6250/19,0,0,0,0,0,0,0,0,0,-450,-7350/19,400,200,0,0,0,0,0,0,0,0,-200,2450/19,0,0,1,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,-1027/6,-117,1027/9,26,793/9,0,0,0,0,1,0,0,-1027/9,39,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,4/3,0,0,2/3,0,0,-1/3,0,0,0,-2/3,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613/23,-444/23,272/23,0,34/23,250/23,0,-1,0,97/299,0,0,-386/23,148/23,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17979/140,-78,78,0,0,3419/70,0,0,0,1,0,0,-897/14,26,-533/140,533/140,0,0,533/140
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-229/6,0,0,0,0,0,0,0,0,0,-65,-86/3,530/3,31/4,0,0,0,0,0,0,0,0,-31,43/6,0,0,0,43/6,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-248/21,-76/63,3232/63,0,1,0,0,0,0,0,3,0,-4,0,0,0,0,76/63,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,-32,-24,86/3,0,62/3,0,0,0,0,4/13,1,0,-62/3,8,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1612/17,-78,689/17,247/68,0,689/17,0,0,0,1,0,0,-936/17,26,0,0,39/680,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12051/136,0,52,1001/68,0,2327/68,0,0,0,1,0,0,-4095/68,0,-559/136,559/136,0,0,559/136
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1887/110,-1,1741/55,0,0,0,0,0,0,1057/1430,0,0,0,0,0,0,0,1,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/9,0,101/1518,0,103/4554,17/253,0,0,-17/506,0,0,0,-17/253,0,-103/9108,103/9108,0,0,103/9108
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3593/3264,-1/24,1,223/544,0,223/544,0,-5/48,0,0,0,0,-1213/1632,0,-125/3264,125/3264,0,1/24,125/3264
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-463/18,0,0,0,0,0,0,0,0,0,-239/6,-229/6,100/3,13,0,0,0,0,0,28/117,0,0,-13,229/18,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11/4,0,10,1/4,0,0,0,0,0,35/832,1,0,-1,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4748/71,0,0,0,0,0,0,0,0,0,-519/71,-2,4952/71,0,0,0,0,-1,-2374/71,0,0,0,0,0,0,0,0,2,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-571/396,-14/11,1/2,0,1/18,139/198,0,0,-1/18,0,0,0,-61/66,14/33,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71/126,0,0,0,0,0,0,0,0,0,-181/126,0,2,71/126,0,0,0,0,0,0,0,0,0,0,-71/252,71/252,0,0,71/252
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,104/33,71/264,0,0,0,0,0,0,71/264,0,0,0,-71/528,71/528,0,0,71/528
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/1826,0,175/8217,1/2988,0,0,0,-157/32868,0,0,1/396,0,0,0,-1/5976,1/5976,0,0,1/5976
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-325/18,-67/6,397/9,0,0,0,0,-689/36,0,21/13,67/18,0,0,67/18,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350/6219,0,0,0,0,0,0,0,0,0,-197/2073,-43/6219,116/691,1/18,0,0,0,-215/12438,0,0,0,0,-350/6219,0,0,0,0,43/6219,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49/396,0,17/54,0,17/297,0,0,-5/44,0,5/572,1/33,0,-17/297,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/5,0,0,0,0,0,0,0,0,0,-141/10,-3,113/5,41/5,0,0,0,-31/20,0,0,9/5,0,-41/5,1,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17/33,0,166/99,2/11,4/99,0,0,0,0,0,2/11,0,-2/9,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-337/720,0,16/9,0,103/720,0,0,-1063/2880,0,0,1/6,0,-2/9,0,-7/160,7/160,0,0,7/160
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25/3,0,106/3,8/3,0,0,0,-2/3,0,0,4,0,-8/3,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-236/99,-25/33,116/9,19/198,0,38/99,0,-75/22,0,0,0,0,-76/99,0,0,0,0,25/33,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26/483,-41/2898,17/63,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4600,41/2898,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-499/192,0,0,0,0,0,0,0,0,0,-205/128,-1/3,17/6,0,0,31/64,0,0,0,0,0,0,-31/64,1/12,0,0,0,1/12,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6400/29,0,31220/29,0,0,0,0,0,-820/29,0,2870/29,0,0,0,-615/29,615/29,1,0,615/29
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,4/3,1/3,0,1/3,0,0,0,0,0,0,-2/3,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/9,0,0,0,0,0,0,0,0,0,-1/2,0,4/9,1/9,0,0,0,0,0,0,0,0,-1/9,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200/31,0,140/31,0,0,60/31,0,-1,0,92/403,0,0,-120/31,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-313,0,1010/3,0,0,284/3,0,0,0,0,0,0,0,0,-142/3,142/3,0,0,142/3
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2054/71,-5226/355,2054/71,0,0,1742/355,0,-3744/355,0,1,0,0,0,1742/355,-871/355,871/355,0,0,871/355
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17/63,0,0,0,0,0,0,0,0,0,-71/126,0,1,89/252,0,0,0,-1/12,0,0,1/12,0,-1/3,0,-5/504,5/504,0,0,5/504
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/18,0,0,0,0,0,0,0,0,0,-449/4748,-74/10683,397/2374,1/18,0,0,0,-1483/85464,0,0,0,0,-1/18,0,0,0,0,74/10683,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31125/38,0,400,0,0,12850/19,0,0,-6425/19,0,0,0,-10225/19,0,-2625/38,2625/38,1,0,2625/38
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-82,40,0,0,82/3,0,0,0,41/39,0,0,-82/3,82/3,0,0,1/5,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44/3,0,152/13,0,0,232/39,0,0,0,0,0,0,-382/39,0,-1,1,0,0,1
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16125/11,-15750/11,400,0,0,9650/11,0,0,-200,0,0,0,-9650/11,5250/11,0,0,1,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1647/118,0,518/59,0,2,611/59,0,0,-318/59,0,25/59,0,-611/59,0,-1,1,0,0,1
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151600/51,0,0,0,0,0,0,0,0,0,-4600/17,-4100/51,151600/51,0,0,0,0,-2050/51,-75800/51,0,0,0,0,0,0,0,1,4100/51,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-325/4,0,521/6,0,0,67/3,0,-263/12,0,263/156,0,0,0,0,-67/6,67/6,0,0,67/6
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-217/3498,0,177/583,0,0,0,0,-125/1908,0,0,1/33,0,-109/5247,0,-25/5247,25/5247,0,0,25/5247
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-825/23,0,0,0,0,0,0,0,0,0,-6075/46,0,200,0,0,825/23,0,-100,0,100/13,0,0,0,0,-825/46,825/46,1,0,825/46
