M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_c,M_mal__L_e,M_nh4_e,M_o2_e,M_pep_c,M_pi_e,M_pyr_e,M_succ_e,objective
2.384949999999999903e+00,2.586204999999999998e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.035375000000000156e+00,3.769572500000000304e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.385182083333333480e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.689702499999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.393174999999999830e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.407856875000000052e+01,0.000000000000000000e+00,2.413349999999999884e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.267008541666666588e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.587571041666666716e+01,6.622717291666666029e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.706095833333333367e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.884033541666666522e+01,1.747174375000000168e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.413349999999999884e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.860690520833333395e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.035375000000000156e+00,4.402224375000000123e+01,2.479254375000000010e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.325212500000000126e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.393174999999999830e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.393174999999999830e+00,8.043599999999999639e+00,1.045695000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.981683333333333508e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.008224999999999927e+00,4.304892499999999700e+01,2.256197500000000034e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421241249999999923e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.656874583333333462e+01,0.000000000000000000e+00,9.385712500000000347e+00,4.236570833333333042e+01,7.614007083333333981e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.483851250000000022e+01,-1.879790416666666530e+01,0.000000000000000000e+00,-3.678700000000000081e+00,9.523533333333332962e+00,6.786349999999999660e+00,1.000000000000000000e+00
1.491600000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.642199999999999882e+00,9.333849999999999980e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.023965000000000103e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.770835000000000292e+01,2.685290000000000177e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.466749999999999887e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.628646944444444600e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.959433611111111162e+01,0.000000000000000000e+00,2.145976944444444356e+01,5.020393888888889222e+01,8.974107499999999504e+01,4.750666666666666926e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.691256944444444343e+01,-2.271701944444444621e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.522031041666666695e+01,0.000000000000000000e+00,7.175116666666666809e+00,1.182554166666666617e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.087560208333333378e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.466903541666666655e+01,6.138452083333333320e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.567726041666666603e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.976656875000000113e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.162200000000000344e+00,4.196388749999999845e+01,3.193388750000000087e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-9.419499999999999540e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-3.863750000000000018e+00,0.000000000000000000e+00,1.098639999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.385787499999999994e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.989495000000000147e+01,4.410329999999999728e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.110965000000000025e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.970400000000000151e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.650425000000000253e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.474363958333333358e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.448724999999999596e+00,6.094613749999999897e+01,3.000223749999999967e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.045695000000000086e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.584925833333333500e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.040850833333333370e+01,0.000000000000000000e+00,2.280925833333333230e+01,5.290291666666666970e+01,9.152777500000000543e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.826205833333333217e+01,-2.317315833333333330e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.368954022988505881e-01,6.790177586206896265e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.438509195402298602e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085682298850574767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722255517241379152e+01,3.304886436781609405e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.081293448275862090e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333259e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.237620000000000076e+01,4.321002000000000010e+01,6.689288000000000523e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.192822000000000315e+01,0.000000000000000000e+00,1.710059999999999913e+00,0.000000000000000000e+00,1.801364000000000090e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.162860000000000227e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,4.488170000000000215e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.384949999999999903e+00,1.882047499999999829e+01,2.123382499999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.015290833333333254e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.405715000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.279332499999999939e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.357269999999999932e+01,0.000000000000000000e+00,5.218636000000000053e+01,7.506264000000000181e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.203979333333333557e+01,0.000000000000000000e+00,4.476880000000000415e+00,-8.802799999999999514e+00,1.312218000000000018e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.929679999999999396e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.961273076923076175e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.032517307692307718e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.557594615384615366e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.512347307692307652e+01,6.506391538461538460e+01,1.459750000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.180644615384615292e+01,5.000000000000000000e-01
0.000000000000000000e+00,4.634631666666666661e+01,0.000000000000000000e+00,-8.933499999999999774e-01,0.000000000000000000e+00,4.911263333333333492e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.714926666666666577e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.925333333333333119e+00,5.949560000000000315e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.764833333333333254e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-2.812236428571428704e+01,0.000000000000000000e+00,1.234594285714285711e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.957156428571428819e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.057472142857142927e+01,1.211488357142857097e+02,2.580922142857142987e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.790878571428571320e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,1.013000000000000012e-02,2.609318000000000026e+01,3.617609999999999815e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.541926499999999933e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.294749999999999623e+00,6.335220000000000340e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.490090000000000003e+01,8.592079999999999984e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.154068333333333385e+01,0.000000000000000000e+00,2.619320000000000093e+01,4.769899999999999807e+00,1.583671999999999969e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.164600000000000080e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.441307499999999919e+01,1.166997500000000088e+01,2.265637500000000060e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.443532499999999885e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.224975000000000591e+00,1.043805749999999932e+02,1.036255000000000059e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,3.066582500000000167e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.485034210526316123e+00,-8.933499999999999774e-01,0.000000000000000000e+00,9.898384210526316451e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128465921052631593e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.771891842105263137e+01,3.489845263157894806e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.096282631578947431e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.394499999999999851e-01,1.085476176470588250e+01,2.947993529411764868e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.661651764705882428e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.285615882352941242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.183161764705882746e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,6.673111764705882187e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.632623333333333449e+01,2.571871666666666556e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.678494999999999493e+01,0.000000000000000000e+00,2.279921666666666624e+01,5.300333333333333030e+01,1.842706166666666547e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.825201666666666611e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,4.644673333333333431e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.639000000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.184046874999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.162200000000000344e+00,4.763168749999999818e+01,3.383388750000000300e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.883899999999999908e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.622768604651162683e+00,0.000000000000000000e+00,1.888773720930232614e+01,2.976027441860465217e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.115455697674418545e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.503581162790697334e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-3.037118604651162901e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.802299411764705894e+01,0.000000000000000000e+00,8.006630392156862897e+00,4.291734117647058611e+01,9.766948529411764923e+01,2.235686372549019652e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.345943039215686277e+01,-1.265705539215686315e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,1.961968039215686233e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.459750000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.750928000000000040e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.422174499999999853e+01,5.264883999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.044159750000000031e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.057954499999999953e+01,5.000000000000000000e-01
5.235104487179487620e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.885529487179487873e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.612550064102564207e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.468382948717948722e+01,6.429453910256410154e+01,7.175116666666666809e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.092715897435897432e+01,5.000000000000000000e-01
2.737183333333333302e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913796111111111031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518441111111111042e+01,0.000000000000000000e+00,4.787727777777777582e+00,3.599781666666666524e+01,3.237263888888888630e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.024052777777777834e+01,-2.037572499999999920e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.221930000000000049e+01,0.000000000000000000e+00,8.573050000000000281e+00,-4.830234999999999701e+01,0.000000000000000000e+00,3.320570000000000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.718682499999999891e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.989495000000000147e+01,1.774190999999999860e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,4.740899999999999892e+01,5.000000000000000000e-01
4.127000000000000113e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.394499999999999851e-01,1.774296250000000086e+01,2.343461250000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.037451250000000158e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.743862500000000182e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.164000000000000368e-01,0.000000000000000000e+00,-1.839350000000000041e+00,1.356131249999999966e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210185109489051136e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.006138211678831951e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.690015109489051071e+01,7.189881496350365353e+01,1.114921058394160625e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.535980218978102130e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.175116666666666809e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.917874166666667435e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.858091124999999977e+01,2.555718916666666729e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.047886395833333317e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,7.763594583333333077e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.121471999999999802e+00,6.581222000000000349e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.951221999999999568e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.052661600000000064e+01,2.039344399999999879e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.115476899999999993e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,6.024999999999999800e-02,5.000000000000000000e-01
4.604545454545454913e-03,0.000000000000000000e+00,8.573050000000000281e+00,0.000000000000000000e+00,2.608765454545454432e+01,3.618530909090909375e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.541880454545454526e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.299354545454545651e+00,6.336601363636363970e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.647288461538461313e+00,0.000000000000000000e+00,2.592099230769230900e+01,3.684256923076922874e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.527374999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.123276923076923062e+00,6.388902307692307403e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,8.609384615384615413e-01,5.000000000000000000e-01
8.850462500000000787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.350088749999999926e+01,1.829918749999999861e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.061906458333333347e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.689702499999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,9.858687500000000270e+00,5.000000000000000000e-01
5.235104487179487620e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.623997115384615242e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.468382948717948722e+01,4.452348012820512935e+01,7.175116666666666809e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.942764743589743937e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.104162948717948645e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.770966901408450589e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.184316901408450917e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.084850563380281763e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.719182535211267648e+01,3.301942253521126958e+01,2.477887323943661901e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.078892112676056314e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,7.691549295774647611e-03,5.000000000000000000e-01
0.000000000000000000e+00,3.602593333333333447e+01,1.375666666666666704e-01,6.770166666666667110e-01,4.594350000000000378e+00,4.631193333333333584e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.503251666666666608e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.661706666666666621e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.851833333333333442e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.325932968749999930e+01,2.775848906250000070e+01,4.913852812500000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.975120572916666717e+01,0.000000000000000000e+00,3.607379687499999932e+00,0.000000000000000000e+00,7.641328749999999559e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.060179687499999801e+00,-1.071769453125000027e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.775358333333333505e+01,0.000000000000000000e+00,8.573050000000000281e+00,-5.383663333333333156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.209109999999999729e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.863493333333333624e+01,2.382962166666666803e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,9.168326666666666824e+01,5.000000000000000000e-01
