M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_succ_e,objective
8.046158904478419416e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.015892324799004598e+00,2.558564619747918378e+00,1.191679028694142772e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.268684492580841905e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.266359945995415126e+00,4.513728419848109041e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,9.860660857160979731e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.054693234022888615e-01,9.814601625574251642e+00,1.290898279283442562e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.113311088156142148e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.579097235436431390e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.455786011362709576e-01,-1.000000000000000000e+00,7.428976268790605353e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296626525674830832e+00,3.276782559056188315e+00,4.588849321771277801e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.095653808863638368e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395256476472667018e+01,1.391070215021610856e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.464170531927710961e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.141435749410939948e+00,0.000000000000000000e+00,1.563272569785287169e+00,1.057087170487964300e+01,8.579558432309857707e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.045535325650130520e+00,-5.931538189316072796e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.536170386277761146e+01,1.782314404545083830e+00,0.000000000000000000e+00,5.544784842471525366e+00,2.351518199363905737e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.430130209041237421e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.253282409546850573e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.660882920596949930e+01,9.914643760023921226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.047603773072009048e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.020898687036181229e+01,5.970881017750836151e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.740245195313561766e+01,1.842667246581672913e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.734474023171526991e+00,-2.246847922378773788e-02,1.216503298701037544e-01,5.168191115756719967e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.938245754623711292e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.304985270630519167e+00,1.809015245483905687e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.860182144451713704e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.145586605171512673e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.044781066983203388e+00,0.000000000000000000e+00,5.833519842456423632e+00,1.364719571829420453e+01,2.439477940576834314e+01,1.291398229446996671e-01,0.000000000000000000e+00,-7.315782598321266761e+00,-6.175284596309686513e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.167617296871177324e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.806534917226194192e+00,2.550025144752222417e+01,1.839448038709326738e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-9.892081441813684040e-02,-1.000000000000000000e+00,0.000000000000000000e+00,8.263788838448364871e-01,2.718351591594856953e-01
8.109386468045777230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,5.074537200641531243e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100369695816456961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.593761383097289652e+01,1.459912469078750696e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.060804711356366781e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.136991328458423212e+00,2.491763734471416569e+01,1.315095346182075176e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-1.264149020034251336e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.156835295077065062e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.428571428571428381e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.214285714285714413e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.857142857142856762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.857142857142856984e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.428571428571428381e+00,0.000000000000000000e+00
7.002780132309585959e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,6.714933882275606614e+00,1.502978077730028161e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.924600340535317144e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.220465727764501906e+00,2.748557420234914872e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.835961073205208294e+00,9.161524451572566008e+00,1.513450403675211398e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.872146410416723228e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.471674776415581753e+00,5.674862043656726485e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.816905428548128310e+00,1.667209883926387093e+01,2.718351591594856953e-01
6.119711261636398447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.288928648213177652e+00,1.569208243030517202e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.012907227602635629e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.308772614831820391e+00,2.726480698468085251e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
4.837681185684556406e-01,0.000000000000000000e+00,1.561767290981415535e+00,4.421487059136228304e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.127656811131951820e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.525177674480417522e+00,9.060315993270569024e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.668985722613363087e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
3.724336495682351700e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,0.000000000000000000e+00,5.036403258397441185e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.316320982955935470e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824924565743333282e+00,1.421375304681907537e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.048701534056414530e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.352941176470588203e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.235294117647058876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235392e-01,1.235294117647058876e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.373166245322169132e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.532817073060229696e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.098185953371208967e+01,3.435788457879142044e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.844868205253667348e+00,1.153000154039923508e+01,2.718351591594856953e-01
0.000000000000000000e+00,1.740245195313561766e+01,0.000000000000000000e+00,7.936227471661184696e-01,9.914643760023921226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.047603773072009048e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.020898687036181229e+01,4.230635822437274385e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.842667246581672913e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.601929390017893251e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.101541092148387690e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.871595731015379016e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.321591120477876302e+00,1.803356577904492042e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.907219462118171727e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.375763070607317062e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.990485769429418017e+00,0.000000000000000000e+00,7.961616875526680737e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.001032973604806031e+00,0.000000000000000000e+00,1.697202816212248999e+00,7.365047435235273277e+00,1.680903580069046299e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.179465572077092350e+00,-6.505626987794601135e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,-2.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399999999999999911e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000178e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.784392312501699163e+00,3.578015059667817521e+00,1.212903362600918733e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.699554734009296908e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.115971185473129168e+01,3.534537744311849394e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.216178976268790635e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.297221165085492345e+00,0.000000000000000000e+00,3.985662960647330166e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.308494206890719269e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.277377198466849606e+00,9.438676253386612203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.975784017904875789e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.594875001132646686e-02,-4.856878788702530536e-01,0.000000000000000000e+00,1.408015512726416008e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.159861726515707581e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.686365654533757308e+00,2.592677666929440505e+01,1.887385036380605641e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.428320692998432229e+00,3.526200378756988441e-01,0.000000000000000000e+00,4.888395357055481227e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.658449995922472553e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.189417457253920674e+00,1.719805003579162772e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.910869781897591047e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.457152534054700244e-01,0.000000000000000000e+00,9.108722553526424903e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.635269558845822147e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.171741584191634544e+01,3.703741113010691777e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.216136379944247281e+00,1.273841547530622442e+01,2.718351591594856953e-01
2.231309067514792410e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623739364449397815e+00,0.000000000000000000e+00,5.101317494404725927e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.959292684915867166e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603895397830755520e+00,1.278563985465880215e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.860129484147480028e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.611344587308922272e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.190059169452976917e+01,0.000000000000000000e+00,4.706751479236324087e+00,1.692678935493516690e+01,6.026718496570346417e+01,1.511171881371136472e+01,0.000000000000000000e+00,-6.189014235101168104e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.514447495039008373e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.588831199427334084e+00,8.609623946261208971e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.379678585128200297e+00,0.000000000000000000e+00,4.708725984118785846e+00,1.065354533455357178e+01,2.716962627196201652e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.190988739983629863e+00,-4.678459404439370140e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.557315990250178928e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.473237828580749031e+00,2.265509101947245796e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.404804912967443187e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309426790261052531e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.493081795199390882e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.296626525674830832e+00,0.000000000000000000e+00,1.088044689700165790e+01,1.348914018539157844e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.223646940495283708e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.903889961127572406e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.110582542746079149e+00,1.196455269524560272e+00,2.718351591594856953e-01
0.000000000000000000e+00,7.716225236572098467e+00,0.000000000000000000e+00,8.542604120416934066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.923855951528770980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052276015379829310e+01,5.453013292739282925e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.370222874626604082e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900897962142423570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.392053805239169328e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010188993394405621e+01,1.389468516957983368e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.697047303848279398e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.220835938420274935e+00,2.718351591594856953e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.782012914641288859e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.979854543477562068e+00,1.458824634196368741e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.946677062302146766e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.999698510096204807e+00,2.682327254934426009e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,8.925236270059169641e+00,0.000000000000000000e+00,2.623739364449397815e+00,0.000000000000000000e+00,1.179524469694910316e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.306256286188055782e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603895397830755520e+00,1.724825798968838697e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.744474950390083379e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
4.950174880619059081e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.932829532171691289e-01,0.000000000000000000e+00,7.820183307508993487e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.930316189595962406e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.273438986598526501e+00,1.822337148086733549e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.889105979467384344e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.333333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.750000000000000000e-01,3.416666666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.083333333333333218e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.708333333333333259e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.041159467565534769e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.385625356783646289e+00,2.589160119969917062e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.411266661229963404e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.215555313924303249e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,0.000000000000000000e+00,4.054693234022888615e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.364286296789626984e+00,1.139736183978035733e+01,1.737034142495990352e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.648562671595944096e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.780527088373609956e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.810680403403376548e-01,1.220042406284828829e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.618616566152380365e+00,3.546024928578547786e-02,0.000000000000000000e+00,4.930683328867470294e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.841697873774422511e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.393809321011865165e+00,1.776188965995147484e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.875629805387600157e+00,-1.000000000000000000e+00,1.409599060399615023e-01,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.683041563595836010e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068702462826541932e+01,2.676764844464982929e+01,3.900897962142423570e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.039165669937749392e+00,-1.000000000000000000e+00,0.000000000000000000e+00,8.706868594884062063e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147261668524206968e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.146806616467774020e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.408130997363199022e+01,5.260055454372468375e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.357377062549270264e+01,2.718351591594856953e-01
0.000000000000000000e+00,2.480143347740596838e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.562781236125080397e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.446646007194570593e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,3.108082565399008601e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-9.892081441813684040e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381713377008182242e+01,2.265509101947245796e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.404804912967443187e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.229263961000715888e+00,3.932353186361123676e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.607713775699749270e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.176556935874085941e-01,2.497811726968766077e+00,5.367820153858700039e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.108636656065095494e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551050642890151465e+01,1.468967298230353080e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.689537064723951598e+00,0.000000000000000000e+00,1.291398229446996671e-01,5.176304733254198709e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.946359372121190034e+00,0.000000000000000000e+00,4.556108287045846500e-02,9.321212505625478428e+00,1.809951432118230130e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.527823838735302031e+00,-5.857061522337299486e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,0.000000000000000000e+00,1.312066762715089485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.937043732236327642e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.790706559986467994e+00,1.173086204969750845e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.669424283336806702e+00,-1.000000000000000000e+00,4.965781994243135600e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.928115963295391699e+00,4.543603283240887691e+00,1.189219123154786928e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.590242859642534157e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.957281236696902127e+00,3.224820766939355110e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.146948122503174261e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.375000000000000000e-01,1.312500000000000000e+00,3.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.375000000000000000e-01,-9.375000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
